"","Combo","BB_Result","FX_Result","UB_Result","VT_Result","AllAround_Result","Total_Result"
"173","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, CHILES JORDAN, DIAZ STELLA",2.1,3,0,3.4,3.5,12
"174","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, CHILES JORDAN, DISIDORE AMELIA",2.1,3,0,3.4,3.5,12
"175","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, CHILES JORDAN, EICHMAN JORDIS",2.1,3,0,3.4,3.5,12
"176","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, CHILES JORDAN, LINCOLN KALIYA",2.1,3.6,0,3.4,3.5,12.6
"177","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, CHILES JORDAN, ROBERSON JOSCELYN",2.1,3.1,0,3.4,3.5,12.1
"178","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, CHILES JORDAN, WONG LEANNE",2.1,3.1,0,3.9,3.6,12.7
"179","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, CHILES JORDAN, MILLER ZOE",2.1,3,0.6,3.4,3.5,12.6
"180","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, CHILES JORDAN, SUMANASEKERA TIANA",2.1,3,0,3.5,3.5,12.1
"181","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, DIAZ STELLA, DISIDORE AMELIA",2.1,2.9,0,3.3,3.4,11.7
"182","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, DIAZ STELLA, EICHMAN JORDIS",2.1,2.9,0,3.3,3.4,11.7
"183","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, DIAZ STELLA, LINCOLN KALIYA",2.1,3.5,0,3.3,3.4,12.3
"184","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, DIAZ STELLA, ROBERSON JOSCELYN",2.1,3,0,3.3,3.4,11.8
"185","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, DIAZ STELLA, WONG LEANNE",2.1,3,0,3.8,3.5,12.4
"186","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, DIAZ STELLA, MILLER ZOE",2.1,2.9,0.6,3.3,3.4,12.3
"187","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, DIAZ STELLA, SUMANASEKERA TIANA",2.1,2.9,0,3.4,3.4,11.8
"188","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, DISIDORE AMELIA, EICHMAN JORDIS",2.1,2.9,0,3.3,3.4,11.7
"189","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, DISIDORE AMELIA, LINCOLN KALIYA",2.1,3.5,0,3.3,3.4,12.3
"190","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, DISIDORE AMELIA, ROBERSON JOSCELYN",2.1,3,0,3.3,3.4,11.8
"191","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, DISIDORE AMELIA, WONG LEANNE",2.1,3,0,3.8,3.5,12.4
"192","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, DISIDORE AMELIA, MILLER ZOE",2.1,2.9,0.6,3.3,3.4,12.3
"193","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, DISIDORE AMELIA, SUMANASEKERA TIANA",2.1,2.9,0,3.4,3.4,11.8
"194","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, EICHMAN JORDIS, LINCOLN KALIYA",2.1,3.5,0,3.3,3.4,12.3
"195","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, EICHMAN JORDIS, ROBERSON JOSCELYN",2.1,3,0,3.3,3.4,11.8
"196","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, EICHMAN JORDIS, WONG LEANNE",2.1,3,0,3.8,3.5,12.4
"197","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, EICHMAN JORDIS, MILLER ZOE",2.1,2.9,0.6,3.3,3.4,12.3
"198","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, EICHMAN JORDIS, SUMANASEKERA TIANA",2.1,2.9,0,3.4,3.4,11.8
"199","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, LINCOLN KALIYA, ROBERSON JOSCELYN",2.1,3.6,0,3.3,3.4,12.4
"200","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, LINCOLN KALIYA, WONG LEANNE",2.1,3.6,0,3.8,3.5,13
"201","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, LINCOLN KALIYA, MILLER ZOE",2.1,3.5,0.6,3.3,3.4,12.9
"202","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, LINCOLN KALIYA, SUMANASEKERA TIANA",2.1,3.5,0,3.4,3.4,12.4
"203","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, ROBERSON JOSCELYN, WONG LEANNE",2.1,3.1,0,3.8,3.5,12.5
"204","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, ROBERSON JOSCELYN, MILLER ZOE",2.1,3,0.6,3.3,3.4,12.4
"205","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, ROBERSON JOSCELYN, SUMANASEKERA TIANA",2.1,3,0,3.4,3.4,11.9
"206","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, WONG LEANNE, MILLER ZOE",2.1,3,0.6,3.8,3.5,13
"207","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, WONG LEANNE, SUMANASEKERA TIANA",2.1,3,0,3.9,3.5,12.5
"208","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, MILLER ZOE, SUMANASEKERA TIANA",2.1,2.9,0.6,3.4,3.4,12.4
"209","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, SUMANASEKERA TIANA, NA",2.1,2.9,0,3.4,3.4,11.8
"210","MCCLAIN KONNOR, BILES SIMONE, CAREY JADE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",2.1,2.9,0,3.4,3.4,11.8
"211","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, DIAZ STELLA, DISIDORE AMELIA",2.1,2.9,0,2.8,3.5,11.3
"212","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, DIAZ STELLA, EICHMAN JORDIS",2.1,2.9,0,2.8,3.5,11.3
"213","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, DIAZ STELLA, LINCOLN KALIYA",2.1,3.5,0,2.8,3.5,11.9
"214","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, DIAZ STELLA, ROBERSON JOSCELYN",2.1,3,0,2.8,3.5,11.4
"215","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, DIAZ STELLA, WONG LEANNE",2.1,3,0,3.3,3.6,12
"216","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, DIAZ STELLA, MILLER ZOE",2.1,2.9,0.6,2.8,3.5,11.9
"217","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, DIAZ STELLA, SUMANASEKERA TIANA",2.1,2.9,0,2.9,3.5,11.4
"218","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, DISIDORE AMELIA, EICHMAN JORDIS",2.1,2.9,0,2.8,3.5,11.3
"219","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, DISIDORE AMELIA, LINCOLN KALIYA",2.1,3.5,0,2.8,3.5,11.9
"220","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, DISIDORE AMELIA, ROBERSON JOSCELYN",2.1,3,0,2.8,3.5,11.4
"221","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, DISIDORE AMELIA, WONG LEANNE",2.1,3,0,3.3,3.6,12
"222","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, DISIDORE AMELIA, MILLER ZOE",2.1,2.9,0.6,2.8,3.5,11.9
"223","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, DISIDORE AMELIA, SUMANASEKERA TIANA",2.1,2.9,0,2.9,3.5,11.4
"224","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, EICHMAN JORDIS, LINCOLN KALIYA",2.1,3.5,0,2.8,3.5,11.9
"225","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, EICHMAN JORDIS, ROBERSON JOSCELYN",2.1,3,0,2.8,3.5,11.4
"226","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, EICHMAN JORDIS, WONG LEANNE",2.1,3,0,3.3,3.6,12
"227","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, EICHMAN JORDIS, MILLER ZOE",2.1,2.9,0.6,2.8,3.5,11.9
"228","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, EICHMAN JORDIS, SUMANASEKERA TIANA",2.1,2.9,0,2.9,3.5,11.4
"229","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, LINCOLN KALIYA, ROBERSON JOSCELYN",2.1,3.6,0,2.8,3.5,12
"230","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, LINCOLN KALIYA, WONG LEANNE",2.1,3.6,0,3.3,3.6,12.6
"231","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, LINCOLN KALIYA, MILLER ZOE",2.1,3.5,0.6,2.8,3.5,12.5
"232","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, LINCOLN KALIYA, SUMANASEKERA TIANA",2.1,3.5,0,2.9,3.5,12
"233","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, ROBERSON JOSCELYN, WONG LEANNE",2.1,3.1,0,3.3,3.6,12.1
"234","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, ROBERSON JOSCELYN, MILLER ZOE",2.1,3,0.6,2.8,3.5,12
"235","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, ROBERSON JOSCELYN, SUMANASEKERA TIANA",2.1,3,0,2.9,3.5,11.5
"236","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, WONG LEANNE, MILLER ZOE",2.1,3,0.6,3.3,3.6,12.6
"237","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, WONG LEANNE, SUMANASEKERA TIANA",2.1,3,0,3.4,3.6,12.1
"238","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, MILLER ZOE, SUMANASEKERA TIANA",2.1,2.9,0.6,2.9,3.5,12
"239","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, SUMANASEKERA TIANA, NA",2.1,2.9,0,2.9,3.5,11.4
"240","MCCLAIN KONNOR, BILES SIMONE, CHILES JORDAN, SUMANASEKERA TIANA, SUMANASEKERA TIANA",2.1,2.9,0,2.9,3.5,11.4
"241","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, EICHMAN JORDIS",2.1,2.8,0,2.7,3.4,11
"242","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, LINCOLN KALIYA",2.1,3.4,0,2.7,3.4,11.6
"243","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, ROBERSON JOSCELYN",2.1,2.9,0,2.7,3.4,11.1
"244","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, WONG LEANNE",2.1,2.9,0,3.2,3.5,11.7
"245","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, MILLER ZOE",2.1,2.8,0.6,2.7,3.4,11.6
"246","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, SUMANASEKERA TIANA",2.1,2.8,0,2.8,3.4,11.1
"247","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, EICHMAN JORDIS, LINCOLN KALIYA",2.1,3.4,0,2.7,3.4,11.6
"248","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, EICHMAN JORDIS, ROBERSON JOSCELYN",2.1,2.9,0,2.7,3.4,11.1
"249","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, EICHMAN JORDIS, WONG LEANNE",2.1,2.9,0,3.2,3.5,11.7
"250","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, EICHMAN JORDIS, MILLER ZOE",2.1,2.8,0.6,2.7,3.4,11.6
"251","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, EICHMAN JORDIS, SUMANASEKERA TIANA",2.1,2.8,0,2.8,3.4,11.1
"252","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, LINCOLN KALIYA, ROBERSON JOSCELYN",2.1,3.5,0,2.7,3.4,11.7
"253","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, LINCOLN KALIYA, WONG LEANNE",2.1,3.5,0,3.2,3.5,12.3
"254","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, LINCOLN KALIYA, MILLER ZOE",2.1,3.4,0.6,2.7,3.4,12.2
"255","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, LINCOLN KALIYA, SUMANASEKERA TIANA",2.1,3.4,0,2.8,3.4,11.7
"256","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, ROBERSON JOSCELYN, WONG LEANNE",2.1,3,0,3.2,3.5,11.8
"257","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, ROBERSON JOSCELYN, MILLER ZOE",2.1,2.9,0.6,2.7,3.4,11.7
"258","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, ROBERSON JOSCELYN, SUMANASEKERA TIANA",2.1,2.9,0,2.8,3.4,11.2
"259","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, WONG LEANNE, MILLER ZOE",2.1,2.9,0.6,3.2,3.5,12.3
"260","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, WONG LEANNE, SUMANASEKERA TIANA",2.1,2.9,0,3.3,3.5,11.8
"261","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, MILLER ZOE, SUMANASEKERA TIANA",2.1,2.8,0.6,2.8,3.4,11.7
"262","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, SUMANASEKERA TIANA, NA",2.1,2.8,0,2.8,3.4,11.1
"263","MCCLAIN KONNOR, BILES SIMONE, DIAZ STELLA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",2.1,2.8,0,2.8,3.4,11.1
"264","MCCLAIN KONNOR, BILES SIMONE, DISIDORE AMELIA, EICHMAN JORDIS, LINCOLN KALIYA",2.1,3.4,0,2.7,3.4,11.6
"265","MCCLAIN KONNOR, BILES SIMONE, DISIDORE AMELIA, EICHMAN JORDIS, ROBERSON JOSCELYN",2.1,2.9,0,2.7,3.4,11.1
"266","MCCLAIN KONNOR, BILES SIMONE, DISIDORE AMELIA, EICHMAN JORDIS, WONG LEANNE",2.1,2.9,0,3.2,3.5,11.7
"267","MCCLAIN KONNOR, BILES SIMONE, DISIDORE AMELIA, EICHMAN JORDIS, MILLER ZOE",2.1,2.8,0.6,2.7,3.4,11.6
"268","MCCLAIN KONNOR, BILES SIMONE, DISIDORE AMELIA, EICHMAN JORDIS, SUMANASEKERA TIANA",2.1,2.8,0,2.8,3.4,11.1
"269","MCCLAIN KONNOR, BILES SIMONE, DISIDORE AMELIA, LINCOLN KALIYA, ROBERSON JOSCELYN",2.1,3.5,0,2.7,3.4,11.7
"270","MCCLAIN KONNOR, BILES SIMONE, DISIDORE AMELIA, LINCOLN KALIYA, WONG LEANNE",2.1,3.5,0,3.2,3.5,12.3
"271","MCCLAIN KONNOR, BILES SIMONE, DISIDORE AMELIA, LINCOLN KALIYA, MILLER ZOE",2.1,3.4,0.6,2.7,3.4,12.2
"272","MCCLAIN KONNOR, BILES SIMONE, DISIDORE AMELIA, LINCOLN KALIYA, SUMANASEKERA TIANA",2.1,3.4,0,2.8,3.4,11.7
"273","MCCLAIN KONNOR, BILES SIMONE, DISIDORE AMELIA, ROBERSON JOSCELYN, WONG LEANNE",2.1,3,0,3.2,3.5,11.8
"274","MCCLAIN KONNOR, BILES SIMONE, DISIDORE AMELIA, ROBERSON JOSCELYN, MILLER ZOE",2.1,2.9,0.6,2.7,3.4,11.7
"275","MCCLAIN KONNOR, BILES SIMONE, DISIDORE AMELIA, ROBERSON JOSCELYN, SUMANASEKERA TIANA",2.1,2.9,0,2.8,3.4,11.2
"276","MCCLAIN KONNOR, BILES SIMONE, DISIDORE AMELIA, WONG LEANNE, MILLER ZOE",2.1,2.9,0.6,3.2,3.5,12.3
"277","MCCLAIN KONNOR, BILES SIMONE, DISIDORE AMELIA, WONG LEANNE, SUMANASEKERA TIANA",2.1,2.9,0,3.3,3.5,11.8
"278","MCCLAIN KONNOR, BILES SIMONE, DISIDORE AMELIA, MILLER ZOE, SUMANASEKERA TIANA",2.1,2.8,0.6,2.8,3.4,11.7
"279","MCCLAIN KONNOR, BILES SIMONE, DISIDORE AMELIA, SUMANASEKERA TIANA, NA",2.1,2.8,0,2.8,3.4,11.1
"280","MCCLAIN KONNOR, BILES SIMONE, DISIDORE AMELIA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",2.1,2.8,0,2.8,3.4,11.1
"281","MCCLAIN KONNOR, BILES SIMONE, EICHMAN JORDIS, LINCOLN KALIYA, ROBERSON JOSCELYN",2.1,3.5,0,2.7,3.4,11.7
"282","MCCLAIN KONNOR, BILES SIMONE, EICHMAN JORDIS, LINCOLN KALIYA, WONG LEANNE",2.1,3.5,0,3.2,3.5,12.3
"283","MCCLAIN KONNOR, BILES SIMONE, EICHMAN JORDIS, LINCOLN KALIYA, MILLER ZOE",2.1,3.4,0.6,2.7,3.4,12.2
"284","MCCLAIN KONNOR, BILES SIMONE, EICHMAN JORDIS, LINCOLN KALIYA, SUMANASEKERA TIANA",2.1,3.4,0,2.8,3.4,11.7
"285","MCCLAIN KONNOR, BILES SIMONE, EICHMAN JORDIS, ROBERSON JOSCELYN, WONG LEANNE",2.1,3,0,3.2,3.5,11.8
"286","MCCLAIN KONNOR, BILES SIMONE, EICHMAN JORDIS, ROBERSON JOSCELYN, MILLER ZOE",2.1,2.9,0.6,2.7,3.4,11.7
"287","MCCLAIN KONNOR, BILES SIMONE, EICHMAN JORDIS, ROBERSON JOSCELYN, SUMANASEKERA TIANA",2.1,2.9,0,2.8,3.4,11.2
"288","MCCLAIN KONNOR, BILES SIMONE, EICHMAN JORDIS, WONG LEANNE, MILLER ZOE",2.1,2.9,0.6,3.2,3.5,12.3
"289","MCCLAIN KONNOR, BILES SIMONE, EICHMAN JORDIS, WONG LEANNE, SUMANASEKERA TIANA",2.1,2.9,0,3.3,3.5,11.8
"290","MCCLAIN KONNOR, BILES SIMONE, EICHMAN JORDIS, MILLER ZOE, SUMANASEKERA TIANA",2.1,2.8,0.6,2.8,3.4,11.7
"291","MCCLAIN KONNOR, BILES SIMONE, EICHMAN JORDIS, SUMANASEKERA TIANA, NA",2.1,2.8,0,2.8,3.4,11.1
"292","MCCLAIN KONNOR, BILES SIMONE, EICHMAN JORDIS, SUMANASEKERA TIANA, SUMANASEKERA TIANA",2.1,2.8,0,2.8,3.4,11.1
"293","MCCLAIN KONNOR, BILES SIMONE, LINCOLN KALIYA, ROBERSON JOSCELYN, WONG LEANNE",2.1,3.6,0,3.2,3.5,12.4
"294","MCCLAIN KONNOR, BILES SIMONE, LINCOLN KALIYA, ROBERSON JOSCELYN, MILLER ZOE",2.1,3.5,0.6,2.7,3.4,12.3
"295","MCCLAIN KONNOR, BILES SIMONE, LINCOLN KALIYA, ROBERSON JOSCELYN, SUMANASEKERA TIANA",2.1,3.5,0,2.8,3.4,11.8
"296","MCCLAIN KONNOR, BILES SIMONE, LINCOLN KALIYA, WONG LEANNE, MILLER ZOE",2.1,3.5,0.6,3.2,3.5,12.9
"297","MCCLAIN KONNOR, BILES SIMONE, LINCOLN KALIYA, WONG LEANNE, SUMANASEKERA TIANA",2.1,3.5,0,3.3,3.5,12.4
"298","MCCLAIN KONNOR, BILES SIMONE, LINCOLN KALIYA, MILLER ZOE, SUMANASEKERA TIANA",2.1,3.4,0.6,2.8,3.4,12.3
"299","MCCLAIN KONNOR, BILES SIMONE, LINCOLN KALIYA, SUMANASEKERA TIANA, NA",2.1,3.4,0,2.8,3.4,11.7
"300","MCCLAIN KONNOR, BILES SIMONE, LINCOLN KALIYA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",2.1,3.4,0,2.8,3.4,11.7
"301","MCCLAIN KONNOR, BILES SIMONE, ROBERSON JOSCELYN, WONG LEANNE, MILLER ZOE",2.1,3,0.6,3.2,3.5,12.4
"302","MCCLAIN KONNOR, BILES SIMONE, ROBERSON JOSCELYN, WONG LEANNE, SUMANASEKERA TIANA",2.1,3,0,3.3,3.5,11.9
"303","MCCLAIN KONNOR, BILES SIMONE, ROBERSON JOSCELYN, MILLER ZOE, SUMANASEKERA TIANA",2.1,2.9,0.6,2.8,3.4,11.8
"304","MCCLAIN KONNOR, BILES SIMONE, ROBERSON JOSCELYN, SUMANASEKERA TIANA, NA",2.1,2.9,0,2.8,3.4,11.2
"305","MCCLAIN KONNOR, BILES SIMONE, ROBERSON JOSCELYN, SUMANASEKERA TIANA, SUMANASEKERA TIANA",2.1,2.9,0,2.8,3.4,11.2
"306","MCCLAIN KONNOR, BILES SIMONE, WONG LEANNE, MILLER ZOE, SUMANASEKERA TIANA",2.1,2.9,0.6,3.3,3.5,12.4
"307","MCCLAIN KONNOR, BILES SIMONE, WONG LEANNE, SUMANASEKERA TIANA, NA",2.1,2.9,0,3.3,3.5,11.8
"308","MCCLAIN KONNOR, BILES SIMONE, WONG LEANNE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",2.1,2.9,0,3.3,3.5,11.8
"309","MCCLAIN KONNOR, BILES SIMONE, MILLER ZOE, SUMANASEKERA TIANA, NA",2.1,2.8,0.6,2.8,3.4,11.7
"310","MCCLAIN KONNOR, BILES SIMONE, MILLER ZOE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",2.1,2.8,0.6,2.8,3.4,11.7
"311","MCCLAIN KONNOR, BILES SIMONE, SUMANASEKERA TIANA, NA, NA",2.1,2.8,0,2.8,3.4,11.1
"312","MCCLAIN KONNOR, BILES SIMONE, SUMANASEKERA TIANA, NA, NA",2.1,2.8,0,2.8,3.4,11.1
"313","MCCLAIN KONNOR, BILES SIMONE, SUMANASEKERA TIANA, NA, SUMANASEKERA TIANA",2.1,2.8,0,2.8,3.4,11.1
"314","MCCLAIN KONNOR, BILES SIMONE, SUMANASEKERA TIANA, SUMANASEKERA TIANA, NA",2.1,2.8,0,2.8,3.4,11.1
"315","MCCLAIN KONNOR, BILES SIMONE, SUMANASEKERA TIANA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",2.1,2.8,0,2.8,3.4,11.1
"316","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, BOOTH CHARLOTTE, CAREY JADE",1.9,0.6,0.6,1.1,1.4,5.6
"317","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, BOOTH CHARLOTTE, CHILES JORDAN",1.9,0.6,0.6,0.6,1.5,5.2
"318","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, BOOTH CHARLOTTE, DIAZ STELLA",1.9,0.5,0.6,0.5,1.4,4.9
"319","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, BOOTH CHARLOTTE, DISIDORE AMELIA",1.9,0.5,0.6,0.5,1.4,4.9
"320","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, BOOTH CHARLOTTE, EICHMAN JORDIS",1.9,0.5,0.6,0.5,1.4,4.9
"321","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, BOOTH CHARLOTTE, LINCOLN KALIYA",1.9,1.1,0.6,0.5,1.4,5.5
"322","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, BOOTH CHARLOTTE, ROBERSON JOSCELYN",1.9,0.6,0.6,0.5,1.4,5
"323","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, BOOTH CHARLOTTE, WONG LEANNE",1.9,0.6,0.6,1,1.5,5.6
"324","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, BOOTH CHARLOTTE, MILLER ZOE",1.9,0.5,1.2,0.5,1.4,5.5
"325","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, BOOTH CHARLOTTE, SUMANASEKERA TIANA",1.9,0.5,0.6,0.6,1.4,5
"326","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, CAREY JADE, CHILES JORDAN",1.9,0.7,0.6,1.2,1.5,5.9
"327","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, CAREY JADE, DIAZ STELLA",1.9,0.6,0.6,1.1,1.4,5.6
"328","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, CAREY JADE, DISIDORE AMELIA",1.9,0.6,0.6,1.1,1.4,5.6
"329","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, CAREY JADE, EICHMAN JORDIS",1.9,0.6,0.6,1.1,1.4,5.6
"330","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, CAREY JADE, LINCOLN KALIYA",1.9,1.2,0.6,1.1,1.4,6.2
"331","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, CAREY JADE, ROBERSON JOSCELYN",1.9,0.7,0.6,1.1,1.4,5.7
"332","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, CAREY JADE, WONG LEANNE",1.9,0.7,0.6,1.6,1.5,6.3
"333","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, CAREY JADE, MILLER ZOE",1.9,0.6,1.2,1.1,1.4,6.2
"334","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, CAREY JADE, SUMANASEKERA TIANA",1.9,0.6,0.6,1.2,1.4,5.7
"335","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, CHILES JORDAN, DIAZ STELLA",1.9,0.6,0.6,0.6,1.5,5.2
"336","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, CHILES JORDAN, DISIDORE AMELIA",1.9,0.6,0.6,0.6,1.5,5.2
"337","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, CHILES JORDAN, EICHMAN JORDIS",1.9,0.6,0.6,0.6,1.5,5.2
"338","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, CHILES JORDAN, LINCOLN KALIYA",1.9,1.2,0.6,0.6,1.5,5.8
"339","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, CHILES JORDAN, ROBERSON JOSCELYN",1.9,0.7,0.6,0.6,1.5,5.3
"340","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, CHILES JORDAN, WONG LEANNE",1.9,0.7,0.6,1.1,1.6,5.9
"341","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, CHILES JORDAN, MILLER ZOE",1.9,0.6,1.2,0.6,1.5,5.8
"342","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, CHILES JORDAN, SUMANASEKERA TIANA",1.9,0.6,0.6,0.7,1.5,5.3
"343","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, DIAZ STELLA, DISIDORE AMELIA",1.9,0.5,0.6,0.5,1.4,4.9
"344","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, DIAZ STELLA, EICHMAN JORDIS",1.9,0.5,0.6,0.5,1.4,4.9
"345","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, DIAZ STELLA, LINCOLN KALIYA",1.9,1.1,0.6,0.5,1.4,5.5
"346","MCCLAIN KONNOR, JONES SHILESE, BLAKELY SKYE, DIAZ STELLA, ROBERSON JOSCELYN",1.9,0.6,0.6,0.5,1.4,5
