"","Combo","BB_Result","FX_Result","UB_Result","VT_Result","AllAround_Result","Total_Result"
"171","BILES SIMONE, MCCLAIN KONNOR, JONES SHILESE, DIAZ STELLA, DISIDORE AMELIA",2.761,2.942,0.631,2.2,3.554,12.088
"172","BILES SIMONE, MCCLAIN KONNOR, JONES SHILESE, DISIDORE AMELIA, NA",2.761,2.942,0.631,2.2,3.554,12.088
"173","BILES SIMONE, MCCLAIN KONNOR, JONES SHILESE, DISIDORE AMELIA, DISIDORE AMELIA",2.761,2.942,0.631,2.2,3.554,12.088
"174","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, SUMANASEKERA TIANA, SULLIVAN ASHLEE",2.761,2.857,0.064,2.12,3.466,11.268
"175","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, SUMANASEKERA TIANA, WONG LEANNE",2.761,2.857,0.067,2.12,3.466,11.271
"176","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE",2.761,2.857,0.064,2.12,3.466,11.268
"177","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE",2.761,2.98,0.064,2.719,3.466,11.99
"178","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, SUMANASEKERA TIANA, LINCOLN KALIYA",2.761,3.148,0.064,2.12,3.466,11.559
"179","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, SUMANASEKERA TIANA, CHILES JORDAN",2.761,2.902,0.072,2.12,3.466,11.321
"180","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, SUMANASEKERA TIANA, ROSEN KATELYN",2.761,2.857,0.064,2.12,3.466,11.268
"181","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, SUMANASEKERA TIANA, MILLER ZOE",2.761,2.857,0.418,2.12,3.466,11.622
"182","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, SUMANASEKERA TIANA, MATTHEWS NOLA",2.761,2.857,0.065,2.12,3.466,11.269
"183","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, SUMANASEKERA TIANA, DIAZ STELLA",2.761,2.857,0.064,2.12,3.466,11.268
"184","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, SUMANASEKERA TIANA, DISIDORE AMELIA",2.761,2.857,0.064,2.12,3.466,11.268
"185","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE",2.761,2.857,0.067,2.12,3.466,11.271
"186","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, SULLIVAN ASHLEE, BOOTH CHARLOTTE",2.761,2.857,0.064,2.12,3.466,11.268
"187","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, SULLIVAN ASHLEE, CAREY JADE",2.761,2.98,0.064,2.719,3.466,11.99
"188","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, SULLIVAN ASHLEE, LINCOLN KALIYA",2.761,3.148,0.064,2.12,3.466,11.559
"189","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, SULLIVAN ASHLEE, CHILES JORDAN",2.761,2.902,0.072,2.12,3.466,11.321
"190","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, SULLIVAN ASHLEE, ROSEN KATELYN",2.761,2.857,0.064,2.12,3.466,11.268
"191","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, SULLIVAN ASHLEE, MILLER ZOE",2.761,2.857,0.418,2.12,3.466,11.622
"192","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, SULLIVAN ASHLEE, MATTHEWS NOLA",2.761,2.857,0.065,2.12,3.466,11.269
"193","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, SULLIVAN ASHLEE, DIAZ STELLA",2.761,2.857,0.064,2.12,3.466,11.268
"194","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, SULLIVAN ASHLEE, DISIDORE AMELIA",2.761,2.857,0.064,2.12,3.466,11.268
"195","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, WONG LEANNE, BOOTH CHARLOTTE",2.761,2.857,0.067,2.12,3.466,11.271
"196","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, WONG LEANNE, CAREY JADE",2.761,2.98,0.067,2.719,3.466,11.993
"197","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, WONG LEANNE, LINCOLN KALIYA",2.761,3.148,0.067,2.12,3.466,11.562
"198","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, WONG LEANNE, CHILES JORDAN",2.761,2.902,0.072,2.12,3.466,11.321
"199","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, WONG LEANNE, ROSEN KATELYN",2.761,2.857,0.067,2.12,3.466,11.271
"200","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, WONG LEANNE, MILLER ZOE",2.761,2.857,0.418,2.12,3.466,11.622
"201","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, WONG LEANNE, MATTHEWS NOLA",2.761,2.857,0.067,2.12,3.466,11.271
"202","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, WONG LEANNE, DIAZ STELLA",2.761,2.857,0.067,2.12,3.466,11.271
"203","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, WONG LEANNE, DISIDORE AMELIA",2.761,2.857,0.067,2.12,3.466,11.271
"204","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, BOOTH CHARLOTTE, CAREY JADE",2.761,2.98,0.064,2.719,3.466,11.99
"205","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, BOOTH CHARLOTTE, LINCOLN KALIYA",2.761,3.148,0.064,2.12,3.466,11.559
"206","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, BOOTH CHARLOTTE, CHILES JORDAN",2.761,2.902,0.072,2.12,3.466,11.321
"207","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, BOOTH CHARLOTTE, ROSEN KATELYN",2.761,2.857,0.064,2.12,3.466,11.268
"208","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, BOOTH CHARLOTTE, MILLER ZOE",2.761,2.857,0.418,2.12,3.466,11.622
"209","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, BOOTH CHARLOTTE, MATTHEWS NOLA",2.761,2.857,0.065,2.12,3.466,11.269
"210","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, BOOTH CHARLOTTE, DIAZ STELLA",2.761,2.857,0.064,2.12,3.466,11.268
"211","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, BOOTH CHARLOTTE, DISIDORE AMELIA",2.761,2.857,0.064,2.12,3.466,11.268
"212","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, CAREY JADE, LINCOLN KALIYA",2.761,3.148,0.064,2.719,3.466,12.158
"213","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, CAREY JADE, CHILES JORDAN",2.761,2.98,0.072,2.719,3.466,11.998
"214","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, CAREY JADE, ROSEN KATELYN",2.761,2.98,0.064,2.719,3.466,11.99
"215","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, CAREY JADE, MILLER ZOE",2.761,2.98,0.418,2.719,3.466,12.344
"216","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, CAREY JADE, MATTHEWS NOLA",2.761,2.98,0.065,2.719,3.466,11.991
"217","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, CAREY JADE, DIAZ STELLA",2.761,2.98,0.064,2.719,3.466,11.99
"218","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, CAREY JADE, DISIDORE AMELIA",2.761,2.98,0.064,2.719,3.466,11.99
"219","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, LINCOLN KALIYA, CHILES JORDAN",2.761,3.148,0.072,2.12,3.466,11.567
"220","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, LINCOLN KALIYA, ROSEN KATELYN",2.761,3.148,0.064,2.12,3.466,11.559
"221","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, LINCOLN KALIYA, MILLER ZOE",2.761,3.148,0.418,2.12,3.466,11.913
"222","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, LINCOLN KALIYA, MATTHEWS NOLA",2.761,3.148,0.065,2.12,3.466,11.56
"223","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, LINCOLN KALIYA, DIAZ STELLA",2.761,3.148,0.064,2.12,3.466,11.559
"224","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, LINCOLN KALIYA, DISIDORE AMELIA",2.761,3.148,0.064,2.12,3.466,11.559
"225","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, CHILES JORDAN, ROSEN KATELYN",2.761,2.902,0.072,2.12,3.466,11.321
"226","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, CHILES JORDAN, MILLER ZOE",2.761,2.902,0.418,2.12,3.466,11.667
"227","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, CHILES JORDAN, MATTHEWS NOLA",2.761,2.902,0.072,2.12,3.466,11.321
"228","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, CHILES JORDAN, DIAZ STELLA",2.761,2.902,0.072,2.12,3.466,11.321
"229","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, CHILES JORDAN, DISIDORE AMELIA",2.761,2.902,0.072,2.12,3.466,11.321
"230","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, ROSEN KATELYN, MILLER ZOE",2.761,2.857,0.418,2.12,3.466,11.622
"231","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, ROSEN KATELYN, MATTHEWS NOLA",2.761,2.857,0.065,2.12,3.466,11.269
"232","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, ROSEN KATELYN, DIAZ STELLA",2.761,2.857,0.064,2.12,3.466,11.268
"233","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, ROSEN KATELYN, DISIDORE AMELIA",2.761,2.857,0.064,2.12,3.466,11.268
"234","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, MILLER ZOE, MATTHEWS NOLA",2.761,2.857,0.418,2.12,3.466,11.622
"235","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, MILLER ZOE, DIAZ STELLA",2.761,2.857,0.418,2.12,3.466,11.622
"236","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, MILLER ZOE, DISIDORE AMELIA",2.761,2.857,0.418,2.12,3.466,11.622
"237","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, MATTHEWS NOLA, DIAZ STELLA",2.761,2.857,0.065,2.12,3.466,11.269
"238","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, MATTHEWS NOLA, DISIDORE AMELIA",2.761,2.857,0.065,2.12,3.466,11.269
"239","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, DIAZ STELLA, DISIDORE AMELIA",2.761,2.857,0.064,2.12,3.466,11.268
"240","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, DISIDORE AMELIA, NA",2.761,2.857,0.064,2.12,3.466,11.268
"241","BILES SIMONE, MCCLAIN KONNOR, ROBERSON JOSCELYN, DISIDORE AMELIA, DISIDORE AMELIA",2.761,2.857,0.064,2.12,3.466,11.268
"242","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, SULLIVAN ASHLEE, WONG LEANNE",2.761,2.834,0.067,2.12,3.466,11.248
"243","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, SULLIVAN ASHLEE, BOOTH CHARLOTTE",2.761,2.834,0.064,2.12,3.466,11.245
"244","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CAREY JADE",2.761,2.98,0.064,2.719,3.466,11.99
"245","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, SULLIVAN ASHLEE, LINCOLN KALIYA",2.761,3.148,0.064,2.12,3.466,11.559
"246","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CHILES JORDAN",2.761,2.902,0.072,2.12,3.466,11.321
"247","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, SULLIVAN ASHLEE, ROSEN KATELYN",2.761,2.834,0.064,2.12,3.466,11.245
"248","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, SULLIVAN ASHLEE, MILLER ZOE",2.761,2.834,0.418,2.12,3.466,11.599
"249","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, SULLIVAN ASHLEE, MATTHEWS NOLA",2.761,2.834,0.065,2.12,3.466,11.246
"250","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, SULLIVAN ASHLEE, DIAZ STELLA",2.761,2.834,0.064,2.12,3.466,11.245
"251","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, SULLIVAN ASHLEE, DISIDORE AMELIA",2.761,2.834,0.064,2.12,3.466,11.245
"252","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, WONG LEANNE, BOOTH CHARLOTTE",2.761,2.834,0.067,2.12,3.466,11.248
"253","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, WONG LEANNE, CAREY JADE",2.761,2.98,0.067,2.719,3.466,11.993
"254","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, WONG LEANNE, LINCOLN KALIYA",2.761,3.148,0.067,2.12,3.466,11.562
"255","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, WONG LEANNE, CHILES JORDAN",2.761,2.902,0.072,2.12,3.466,11.321
"256","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, WONG LEANNE, ROSEN KATELYN",2.761,2.834,0.067,2.12,3.466,11.248
"257","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, WONG LEANNE, MILLER ZOE",2.761,2.834,0.418,2.12,3.466,11.599
"258","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, WONG LEANNE, MATTHEWS NOLA",2.761,2.834,0.067,2.12,3.466,11.248
"259","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, WONG LEANNE, DIAZ STELLA",2.761,2.834,0.067,2.12,3.466,11.248
"260","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, WONG LEANNE, DISIDORE AMELIA",2.761,2.834,0.067,2.12,3.466,11.248
"261","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CAREY JADE",2.761,2.98,0.064,2.719,3.466,11.99
"262","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, BOOTH CHARLOTTE, LINCOLN KALIYA",2.761,3.148,0.064,2.12,3.466,11.559
"263","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CHILES JORDAN",2.761,2.902,0.072,2.12,3.466,11.321
"264","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, BOOTH CHARLOTTE, ROSEN KATELYN",2.761,2.834,0.064,2.12,3.466,11.245
"265","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, BOOTH CHARLOTTE, MILLER ZOE",2.761,2.834,0.418,2.12,3.466,11.599
"266","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, BOOTH CHARLOTTE, MATTHEWS NOLA",2.761,2.834,0.065,2.12,3.466,11.246
"267","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, BOOTH CHARLOTTE, DIAZ STELLA",2.761,2.834,0.064,2.12,3.466,11.245
"268","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, BOOTH CHARLOTTE, DISIDORE AMELIA",2.761,2.834,0.064,2.12,3.466,11.245
"269","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, CAREY JADE, LINCOLN KALIYA",2.761,3.148,0.064,2.719,3.466,12.158
"270","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, CAREY JADE, CHILES JORDAN",2.761,2.98,0.072,2.719,3.466,11.998
"271","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, CAREY JADE, ROSEN KATELYN",2.761,2.98,0.064,2.719,3.466,11.99
"272","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, CAREY JADE, MILLER ZOE",2.761,2.98,0.418,2.719,3.466,12.344
"273","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, CAREY JADE, MATTHEWS NOLA",2.761,2.98,0.065,2.719,3.466,11.991
"274","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, CAREY JADE, DIAZ STELLA",2.761,2.98,0.064,2.719,3.466,11.99
"275","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, CAREY JADE, DISIDORE AMELIA",2.761,2.98,0.064,2.719,3.466,11.99
"276","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, LINCOLN KALIYA, CHILES JORDAN",2.761,3.148,0.072,2.12,3.466,11.567
"277","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, LINCOLN KALIYA, ROSEN KATELYN",2.761,3.148,0.064,2.12,3.466,11.559
"278","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, LINCOLN KALIYA, MILLER ZOE",2.761,3.148,0.418,2.12,3.466,11.913
"279","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, LINCOLN KALIYA, MATTHEWS NOLA",2.761,3.148,0.065,2.12,3.466,11.56
"280","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, LINCOLN KALIYA, DIAZ STELLA",2.761,3.148,0.064,2.12,3.466,11.559
"281","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, LINCOLN KALIYA, DISIDORE AMELIA",2.761,3.148,0.064,2.12,3.466,11.559
"282","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, CHILES JORDAN, ROSEN KATELYN",2.761,2.902,0.072,2.12,3.466,11.321
"283","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, CHILES JORDAN, MILLER ZOE",2.761,2.902,0.418,2.12,3.466,11.667
"284","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, CHILES JORDAN, MATTHEWS NOLA",2.761,2.902,0.072,2.12,3.466,11.321
"285","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, CHILES JORDAN, DIAZ STELLA",2.761,2.902,0.072,2.12,3.466,11.321
"286","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, CHILES JORDAN, DISIDORE AMELIA",2.761,2.902,0.072,2.12,3.466,11.321
"287","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, ROSEN KATELYN, MILLER ZOE",2.761,2.834,0.418,2.12,3.466,11.599
"288","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, ROSEN KATELYN, MATTHEWS NOLA",2.761,2.834,0.065,2.12,3.466,11.246
"289","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, ROSEN KATELYN, DIAZ STELLA",2.761,2.834,0.064,2.12,3.466,11.245
"290","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, ROSEN KATELYN, DISIDORE AMELIA",2.761,2.834,0.064,2.12,3.466,11.245
"291","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, MILLER ZOE, MATTHEWS NOLA",2.761,2.834,0.418,2.12,3.466,11.599
"292","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, MILLER ZOE, DIAZ STELLA",2.761,2.834,0.418,2.12,3.466,11.599
"293","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, MILLER ZOE, DISIDORE AMELIA",2.761,2.834,0.418,2.12,3.466,11.599
"294","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, MATTHEWS NOLA, DIAZ STELLA",2.761,2.834,0.065,2.12,3.466,11.246
"295","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, MATTHEWS NOLA, DISIDORE AMELIA",2.761,2.834,0.065,2.12,3.466,11.246
"296","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, DIAZ STELLA, DISIDORE AMELIA",2.761,2.834,0.064,2.12,3.466,11.245
"297","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, DISIDORE AMELIA, NA",2.761,2.834,0.064,2.12,3.466,11.245
"298","BILES SIMONE, MCCLAIN KONNOR, SUMANASEKERA TIANA, DISIDORE AMELIA, DISIDORE AMELIA",2.761,2.834,0.064,2.12,3.466,11.245
"299","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, WONG LEANNE, BOOTH CHARLOTTE",2.761,2.834,0.067,2.12,3.466,11.248
"300","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, WONG LEANNE, CAREY JADE",2.761,2.98,0.067,2.719,3.466,11.993
"301","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, WONG LEANNE, LINCOLN KALIYA",2.761,3.148,0.067,2.12,3.466,11.562
"302","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, WONG LEANNE, CHILES JORDAN",2.761,2.902,0.072,2.12,3.466,11.321
"303","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, WONG LEANNE, ROSEN KATELYN",2.761,2.834,0.067,2.12,3.466,11.248
"304","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, WONG LEANNE, MILLER ZOE",2.761,2.834,0.418,2.12,3.466,11.599
"305","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, WONG LEANNE, MATTHEWS NOLA",2.761,2.834,0.067,2.12,3.466,11.248
"306","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, WONG LEANNE, DIAZ STELLA",2.761,2.834,0.067,2.12,3.466,11.248
"307","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, WONG LEANNE, DISIDORE AMELIA",2.761,2.834,0.067,2.12,3.466,11.248
"308","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, BOOTH CHARLOTTE, CAREY JADE",2.761,2.98,0.064,2.719,3.466,11.99
"309","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, BOOTH CHARLOTTE, LINCOLN KALIYA",2.761,3.148,0.064,2.12,3.466,11.559
"310","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, BOOTH CHARLOTTE, CHILES JORDAN",2.761,2.902,0.072,2.12,3.466,11.321
"311","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, BOOTH CHARLOTTE, ROSEN KATELYN",2.761,2.834,0.064,2.12,3.466,11.245
"312","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, BOOTH CHARLOTTE, MILLER ZOE",2.761,2.834,0.418,2.12,3.466,11.599
"313","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, BOOTH CHARLOTTE, MATTHEWS NOLA",2.761,2.834,0.065,2.12,3.466,11.246
"314","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, BOOTH CHARLOTTE, DIAZ STELLA",2.761,2.834,0.064,2.12,3.466,11.245
"315","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, BOOTH CHARLOTTE, DISIDORE AMELIA",2.761,2.834,0.064,2.12,3.466,11.245
"316","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, CAREY JADE, LINCOLN KALIYA",2.761,3.148,0.064,2.719,3.466,12.158
"317","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, CAREY JADE, CHILES JORDAN",2.761,2.98,0.072,2.719,3.466,11.998
"318","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, CAREY JADE, ROSEN KATELYN",2.761,2.98,0.064,2.719,3.466,11.99
"319","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, CAREY JADE, MILLER ZOE",2.761,2.98,0.418,2.719,3.466,12.344
"320","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, CAREY JADE, MATTHEWS NOLA",2.761,2.98,0.065,2.719,3.466,11.991
"321","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, CAREY JADE, DIAZ STELLA",2.761,2.98,0.064,2.719,3.466,11.99
"322","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, CAREY JADE, DISIDORE AMELIA",2.761,2.98,0.064,2.719,3.466,11.99
"323","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, LINCOLN KALIYA, CHILES JORDAN",2.761,3.148,0.072,2.12,3.466,11.567
"324","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, LINCOLN KALIYA, ROSEN KATELYN",2.761,3.148,0.064,2.12,3.466,11.559
"325","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, LINCOLN KALIYA, MILLER ZOE",2.761,3.148,0.418,2.12,3.466,11.913
"326","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, LINCOLN KALIYA, MATTHEWS NOLA",2.761,3.148,0.065,2.12,3.466,11.56
"327","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, LINCOLN KALIYA, DIAZ STELLA",2.761,3.148,0.064,2.12,3.466,11.559
"328","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, LINCOLN KALIYA, DISIDORE AMELIA",2.761,3.148,0.064,2.12,3.466,11.559
"329","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, CHILES JORDAN, ROSEN KATELYN",2.761,2.902,0.072,2.12,3.466,11.321
"330","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, CHILES JORDAN, MILLER ZOE",2.761,2.902,0.418,2.12,3.466,11.667
"331","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, CHILES JORDAN, MATTHEWS NOLA",2.761,2.902,0.072,2.12,3.466,11.321
"332","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, CHILES JORDAN, DIAZ STELLA",2.761,2.902,0.072,2.12,3.466,11.321
"333","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, CHILES JORDAN, DISIDORE AMELIA",2.761,2.902,0.072,2.12,3.466,11.321
"334","BILES SIMONE, MCCLAIN KONNOR, SULLIVAN ASHLEE, ROSEN KATELYN, MILLER ZOE",2.761,2.834,0.418,2.12,3.466,11.599
