X,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Year,FullName
1584,w,ITA,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",UB,10,5.1,7.733,NA,12.833,2023,BELARDELLI ARIANNA
1585,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,36,4.1,6.1,0,10.2,2023,BELBIN ELLIE
1586,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,22,4.3,7.15,0,11.45,2023,BELBIN ELLIE
1587,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,42,4.1,5.15,0,9.25,2023,BELBIN ELLIE
1588,w,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",VT1,4,4.2,NA,0,13.25,2023,BELBIN ELLIE
1589,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,6,4.2,NA,0,13.25,2023,BELBIN ELLIE
1590,w,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",VT2,4,3.8,NA,0,12.7,2023,BELBIN ELLIE
1591,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT2,6,3.8,NA,0,12.3,2023,BELBIN ELLIE
1731,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",BB,1,6.5,8.3,NA,14.8,2023,BILES SIMONE
1732,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,1,6.3,8.266,NA,14.566,2023,BILES SIMONE
1733,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",BB,NA,6,8.3,NA,14.3,2023,BILES SIMONE
1734,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",FX,1,6.7,8.033,0.1,14.633,2023,BILES SIMONE
1735,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,1,6.7,7.933,NA,14.633,2023,BILES SIMONE
1736,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",FX,NA,6.7,8.466,NA,15.166,2023,BILES SIMONE
1737,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",UB,5,6,8.2,NA,14.2,2023,BILES SIMONE
1738,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,5,6,8.4,NA,14.4,2023,BILES SIMONE
1739,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",UB,NA,6,8.466,NA,14.466,2023,BILES SIMONE
1740,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",VT,NA,5.6,9.2,NA,14.8,2023,BILES SIMONE
1741,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,1,6.4,9.366,0.5,15.266,2023,BILES SIMONE
1742,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",VT2,2,5.6,9.066,NA,14.666,2023,BILES SIMONE
1743,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT2,1,5.6,9.033,NA,14.633,2023,BILES SIMONE
1755,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",BB,4,5.8,7.633,NA,13.433,2022,BLACK ELSABETH
1756,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",BB,2,5.5,8.066,NA,13.566,2022,BLACK ELSABETH
1757,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,9,5.5,7.766,NA,13.266,2022,BLACK ELSABETH
1758,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",BB,NA,5.9,7.933,NA,13.833,2022,BLACK ELSABETH
1759,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,11,5,8.333,NA,13.333,2022,BLACK ELSABETH
1760,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,20,5,8.266,NA,13.266,2022,BLACK ELSABETH
1761,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",FX,NA,5,8.2,0.1,13.1,2022,BLACK ELSABETH
1762,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",UB,3,5.7,8.233,NA,13.933,2022,BLACK ELSABETH
1763,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,20,5.7,8.233,NA,13.933,2022,BLACK ELSABETH
1764,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",UB,NA,5.7,8.333,NA,14.033,2022,BLACK ELSABETH
1765,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,9,5,9.033,NA,14.033,2022,BLACK ELSABETH
1766,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",VT,NA,5,9.2,NA,14.2,2022,BLACK ELSABETH
1767,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,26,4.8,8.866,NA,13.666,2022,BLACK ELSABETH
1768,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",VT2,4,4.8,9.233,NA,14.033,2022,BLACK ELSABETH
1769,w,CAN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT2,6,5,8.833,NA,13.833,2022,BLACK ELSABETH
1770,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",BB,18,5.5,7.433,NA,12.933,2023,BLACK ELSABETH
1771,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,15,5.8,7.766,NA,13.566,2023,BLACK ELSABETH
1772,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",FX,12,5.4,7.6,0.1,12.9,2023,BLACK ELSABETH
1773,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,13,5.4,8.1,0.1,13.4,2023,BLACK ELSABETH
1774,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",UB,22,5.2,6.933,NA,12.133,2023,BLACK ELSABETH
1775,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",UB,8,5.7,8.1,NA,13.8,2023,BLACK ELSABETH
1776,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,9,6,8.133,NA,14.133,2023,BLACK ELSABETH
1777,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",VT,6,5,9,NA,14,2023,BLACK ELSABETH
1778,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,17,5,8.966,NA,13.966,2023,BLACK ELSABETH
1779,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",VT2,5,4.8,9.066,NA,13.866,2023,BLACK ELSABETH
1780,w,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT2,9,4.8,8.766,NA,13.566,2023,BLACK ELSABETH
1781,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",BB,5,6.2,7.1,NA,13.3,2022,BLAKELY SKYE
1782,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,2,6,7.733,NA,13.733,2022,BLAKELY SKYE
1783,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",BB,NA,6,7.266,NA,13.266,2022,BLAKELY SKYE
1784,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,11,5.7,7.9,NA,13.6,2022,BLAKELY SKYE
1785,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,63,5.5,7.066,NA,12.566,2022,BLAKELY SKYE
1786,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,92,6,5.866,NA,11.866,2023,BLAKELY SKYE
1787,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,8,5.9,8.233,NA,14.133,2023,BLAKELY SKYE
1788,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",UB,NA,5.9,8.266,NA,14.166,2023,BLAKELY SKYE
1860,w,FRA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",BB,4,5.5,7.8,NA,13.3,2022,BOYER MARINE
1861,w,FRA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,4,5.7,7.966,NA,13.666,2022,BOYER MARINE
1862,w,FRA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",BB,NA,5.6,8.066,NA,13.666,2022,BOYER MARINE
1863,w,FRA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,17,5.2,8.1,NA,13.3,2022,BOYER MARINE
1864,w,FRA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",FX,NA,5.1,8.033,NA,13.133,2022,BOYER MARINE
1865,w,FRA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,52,4.8,8,NA,12.8,2022,BOYER MARINE
1866,w,FRA,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,12,5.5,7.5,NA,13,2022,BOYER MARINE
1867,w,FRA,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",BB,9,5.6,7.266,NA,12.866,2022,BOYER MARINE
1868,w,FRA,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,38,4.8,7.866,0.3,12.366,2022,BOYER MARINE
1869,w,FRA,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,15,4.8,7.9,NA,12.7,2022,BOYER MARINE
1870,w,FRA,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,22,4.2,9,NA,13.2,2022,BOYER MARINE
1871,w,FRA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,19,5.8,7.6,NA,13.4,2023,BOYER MARINE
1872,w,FRA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",BB,NA,5.6,8.133,NA,13.733,2023,BOYER MARINE
1873,w,FRA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,99,4.9,7.1,NA,12,2023,BOYER MARINE
1874,w,FRA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",FX,NA,4.8,7.833,NA,12.633,2023,BOYER MARINE
1875,w,FRA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,59,5.3,7.4,NA,12.7,2023,BOYER MARINE
1876,w,FRA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",UB,NA,5.3,7.566,NA,12.866,2023,BOYER MARINE
1877,w,FRA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",VT,NA,4.2,9.066,NA,13.266,2023,BOYER MARINE
1878,w,FRA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,42,4.2,9.166,NA,13.366,2023,BOYER MARINE
1879,w,FRA,2023-03-12,2023 Baku World Cup,final,"Baku, Azerbaijan",BB,2,5.8,8.066,NA,13.866,2023,BOYER MARINE
1880,w,FRA,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",BB,2,5.6,8.033,NA,13.633,2023,BOYER MARINE
1881,w,FRA,2023-03-12,2023 Baku World Cup,final,"Baku, Azerbaijan",FX,1,4.9,7.933,NA,12.833,2023,BOYER MARINE
1882,w,FRA,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,1,4.9,8.066,NA,12.966,2023,BOYER MARINE
1883,w,FRA,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,17,5.5,6.866,NA,12.366,2023,BOYER MARINE
1884,w,FRA,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,17,4.9,7.833,NA,12.733,2023,BOYER MARINE
1885,w,FRA,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,43,4.8,7.7,NA,12.5,2023,BOYER MARINE
1886,w,FRA,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,18,4.2,9.133,NA,13.333,2023,BOYER MARINE
2007,w,AUS,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,132,4.3,6.833,NA,11.133,2022,BROWN GEORGIA
2008,w,AUS,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,30,5.7,7.7,NA,13.4,2022,BROWN GEORGIA
2009,w,AUS,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,57,4.2,8.8,NA,13,2022,BROWN GEORGIA
2010,w,AUS,2023-03-12,2023 Baku World Cup,final,"Baku, Azerbaijan",UB,4,5.7,7.933,NA,13.633,2023,BROWN GEORGIA
2011,w,AUS,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",UB,5,5.7,7.8,NA,13.5,2023,BROWN GEORGIA
2012,w,AUS,2023-03-04,2023 Doha World Cup,final,"Doha, Qatar",UB,5,5.7,6.766,NA,12.466,2023,BROWN GEORGIA
2013,w,AUS,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",UB,6,5.5,7.033,NA,12.533,2023,BROWN GEORGIA
2018,w,AUS,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",BB,23,4.7,6.5,NA,11.2,2022,BROWN ROMI
2019,w,AUS,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,42,4.7,7.566,NA,12.266,2022,BROWN ROMI
2020,w,AUS,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,24,4.8,6.633,NA,11.433,2022,BROWN ROMI
2021,w,AUS,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,47,5,7.733,NA,12.733,2022,BROWN ROMI
2022,w,AUS,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",UB,8,5.2,8.266,NA,13.466,2022,BROWN ROMI
2023,w,AUS,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,24,5.3,8.266,NA,13.566,2022,BROWN ROMI
2024,w,AUS,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,17,4.2,8.966,NA,13.166,2022,BROWN ROMI
2025,w,AUS,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,48,4.2,8.966,NA,13.166,2022,BROWN ROMI
2026,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",FX,8,4.7,7.066,NA,11.766,2022,BROWN ROMI
2027,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,5,5.1,7.65,NA,12.75,2022,BROWN ROMI
2028,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,6,5.3,8.1,NA,13.4,2022,BROWN ROMI
2029,w,AUS,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,13,4.8,7.8,NA,12.6,2023,BROWN ROMI
2030,w,AUS,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,20,5,7.4,NA,12.4,2023,BROWN ROMI
2043,w,GER,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,17,4.9,7.933,NA,12.833,2022,BUI KIM
2044,w,GER,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,16,5.3,7.566,NA,12.866,2022,BUI KIM
2045,w,GER,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,10,5.3,7.733,NA,13.033,2022,BUI KIM
2046,w,GER,2022-08-14,2022 Senior European Championships,final,"Munich, Germany",UB,5,5.9,8.166,NA,14.066,2022,BUI KIM
2047,w,GER,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,4,5.9,8.3,NA,14.2,2022,BUI KIM
2048,w,GER,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",UB,11,5.6,7.833,NA,13.433,2022,BUI KIM
2049,w,GER,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,28,4.2,8.9,NA,13.1,2022,BUI KIM
2050,w,GER,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT1,17,4.2,9.066,NA,13.266,2022,BUI KIM
2141,w,HUN,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",UB,22,4.5,6.733,NA,11.233,2022,BACSKAY CSENGE
2142,w,HUN,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",VT1,2,4.6,8.733,NA,13.333,2022,BACSKAY CSENGE
2143,w,HUN,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT1,4,4.6,8.766,NA,13.366,2022,BACSKAY CSENGE
2144,w,HUN,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",VT2,2,4.4,8.8,NA,13.2,2022,BACSKAY CSENGE
2145,w,HUN,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT2,4,4.4,8.7,NA,13.1,2022,BACSKAY CSENGE
2146,w,HUN,2022-03-20,2022 Cairo World Cup,qual,"Cairo, Egypt",UB,13,3.1,7,NA,10.1,2022,BACSKAY CSENGE
2147,w,HUN,2022-03-20,2022 Cairo World Cup,final,"Cairo, Egypt",VT1,6,4.6,8.866,0.1,13.366,2022,BACSKAY CSENGE
2148,w,HUN,2022-03-20,2022 Cairo World Cup,qual,"Cairo, Egypt",VT1,6,4.2,8.766,NA,12.966,2022,BACSKAY CSENGE
2149,w,HUN,2022-03-20,2022 Cairo World Cup,final,"Cairo, Egypt",VT2,6,3.4,8.533,NA,11.933,2022,BACSKAY CSENGE
2150,w,HUN,2022-03-20,2022 Cairo World Cup,qual,"Cairo, Egypt",VT2,6,3.4,8.466,NA,11.866,2022,BACSKAY CSENGE
2151,w,HUN,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",BB,7,4.6,6.933,NA,11.533,2022,BACSKAY CSENGE
2152,w,HUN,2022-03-05,2022 Doha World Cup,final,"Doha, Qatar",BB,8,4.4,6.733,NA,11.133,2022,BACSKAY CSENGE
2153,w,HUN,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",VT1,2,4.6,8.766,NA,13.366,2022,BACSKAY CSENGE
2154,w,HUN,2022-03-05,2022 Doha World Cup,final,"Doha, Qatar",VT1,2,4.6,8.7,NA,13.3,2022,BACSKAY CSENGE
2155,w,HUN,2022-03-05,2022 Doha World Cup,final,"Doha, Qatar",VT2,2,4.4,8.6,NA,13,2022,BACSKAY CSENGE
2156,w,HUN,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",VT2,2,4.4,8.3,NA,12.7,2022,BACSKAY CSENGE
2157,w,HUN,2022-06-12,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",VT1,4,4.6,8.8,NA,13.4,2022,BACSKAY CSENGE
2158,w,HUN,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT1,4,4.6,8.7,0.1,13.2,2022,BACSKAY CSENGE
2159,w,HUN,2022-06-12,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",VT2,4,4.4,8.8,NA,13.2,2022,BACSKAY CSENGE
2160,w,HUN,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT2,4,4.4,8.566,NA,12.966,2022,BACSKAY CSENGE
2161,w,HUN,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",UB,6,5.1,7.366,NA,12.466,2023,BACSKAY CSENGE
2162,w,HUN,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",UB,6,5.3,7.6,NA,12.9,2023,BACSKAY CSENGE
2163,w,HUN,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",VT1,2,4.6,8.566,0.3,12.866,2023,BACSKAY CSENGE
2164,w,HUN,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",VT1,8,4.2,8.8,NA,13,2023,BACSKAY CSENGE
2165,w,HUN,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",VT2,8,3.4,8.6,NA,12,2023,BACSKAY CSENGE
2166,w,HUN,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",VT2,2,4.4,8.933,NA,13.333,2023,BACSKAY CSENGE
2167,w,HUN,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",UB,8,4.9,6.767,NA,11.667,2023,BACSKAY CSENGE
2168,w,HUN,2023-06-04,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",UB,7,4,5.267,NA,9.267,2023,BACSKAY CSENGE
2169,w,HUN,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",VT1,4,4.2,8.767,NA,12.967,2023,BACSKAY CSENGE
2170,w,HUN,2023-06-04,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",VT1,2,4.6,8.667,NA,13.267,2023,BACSKAY CSENGE
2171,w,HUN,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",VT2,4,3.8,8.733,NA,12.533,2023,BACSKAY CSENGE
2172,w,HUN,2023-06-04,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",VT2,2,4.4,8.633,NA,13.033,2023,BACSKAY CSENGE
2217,w,ROU,2022-10-09,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",BB,1,5.9,8.05,NA,13.95,2022,BARBOSU ANA
2218,w,ROU,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",BB,1,5.9,8,NA,13.9,2022,BARBOSU ANA
2219,w,ROU,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",FX,1,5.3,8,NA,13.3,2022,BARBOSU ANA
2220,w,ROU,2022-10-09,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",FX,1,5.3,7.9,0.3,12.9,2022,BARBOSU ANA
2221,w,ROU,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",UB,1,5.9,7.7,NA,13.6,2022,BARBOSU ANA
2222,w,ROU,2022-10-09,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",UB,1,5.9,7.7,NA,13.6,2022,BARBOSU ANA
2223,w,ROU,2022-06-12,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",BB,3,5.6,6.833,NA,12.433,2022,BARBOSU ANA
2224,w,ROU,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",BB,2,5.6,7.333,NA,12.933,2022,BARBOSU ANA
2225,w,ROU,2022-06-12,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",FX,1,5.4,7.933,NA,13.333,2022,BARBOSU ANA
2226,w,ROU,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,1,5.4,7.966,NA,13.366,2022,BARBOSU ANA
2227,w,ROU,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",UB,21,4.9,5.3,NA,10.2,2022,BARBOSU ANA
2228,w,ROU,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT1,13,4.4,8.4,0.1,12.7,2022,BARBOSU ANA
2229,w,ROU,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT2,13,4,8.466,0.1,12.366,2022,BARBOSU ANA
2408,w,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",BB,1,6.5,8.3,NA,14.8,2023,BILES SIMONE
2409,w,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,1,6.8,8.1,NA,14.9,2023,BILES SIMONE
2410,w,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",UB,3,6,8,NA,14,2023,BILES SIMONE
2411,w,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,NA,6.4,9.6,0.6,15.4,2023,BILES SIMONE
2412,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",BB,NA,6.4,8.05,NA,14.45,2023,BILES SIMONE
2413,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",BB,NA,6.5,8.35,NA,14.85,2023,BILES SIMONE
2414,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",FX,NA,6.8,8.1,0.1,14.8,2023,BILES SIMONE
2415,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",FX,NA,6.8,8.6,NA,15.4,2023,BILES SIMONE
2416,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",UB,NA,6,8.35,NA,14.35,2023,BILES SIMONE
2417,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",UB,NA,6,8.05,NA,14.05,2023,BILES SIMONE
2418,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",VT,NA,6.4,9.8,0.5,15.7,2023,BILES SIMONE
2419,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",VT,NA,5.6,9.25,NA,14.85,2023,BILES SIMONE
2485,w,CAN,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",BB,4,5.6,7.4,NA,13,2022,BLACK ELLIE
2486,w,CAN,2022-09-25,2022 Paris World Challenge Cup,final,"Paris, France",BB,3,5.9,7.8,NA,13.7,2022,BLACK ELLIE
2487,w,CAN,2022-09-25,2022 Paris World Challenge Cup,final,"Paris, France",UB,4,5.7,8.15,NA,13.85,2022,BLACK ELLIE
2488,w,CAN,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",UB,3,5.7,8.2,NA,13.9,2022,BLACK ELLIE
2489,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",BB,NA,6.3,7.15,NA,13.45,2022,BLAKELY SKYE
