X,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Year,FullName
3549,m,BEL,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",SR,4,6,8.533,NA,14.533,2023,CUYLE GLEN
3713,m,UKR,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT1,3,5.6,9.133,NA,14.733,2022,CHEPURNYI NAZAR
3714,m,UKR,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",VT1,1,5.6,9.433,NA,15.033,2022,CHEPURNYI NAZAR
3715,m,UKR,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT2,3,5.6,8.966,NA,14.566,2022,CHEPURNYI NAZAR
3716,m,UKR,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",VT2,1,5.6,9.4,NA,15,2022,CHEPURNYI NAZAR
3720,m,UKR,2022-03-20,2022 Cairo World Cup,final,"Cairo, Egypt",VT1,2,5.6,9.133,NA,14.733,2022,CHEPURNYI NAZAR
3721,m,UKR,2022-03-20,2022 Cairo World Cup,qual,"Cairo, Egypt",VT1,1,5.6,9.2,NA,14.8,2022,CHEPURNYI NAZAR
3722,m,UKR,2022-03-20,2022 Cairo World Cup,final,"Cairo, Egypt",VT2,2,5.6,9.366,NA,14.966,2022,CHEPURNYI NAZAR
3723,m,UKR,2022-03-20,2022 Cairo World Cup,qual,"Cairo, Egypt",VT2,1,5.6,9.233,NA,14.833,2022,CHEPURNYI NAZAR
3726,m,UKR,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",VT1,2,5.6,8.8,NA,14.4,2022,CHEPURNYI NAZAR
3727,m,UKR,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT1,1,5.6,9.333,NA,14.933,2022,CHEPURNYI NAZAR
3728,m,UKR,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",VT2,2,5.6,9.2,NA,14.8,2022,CHEPURNYI NAZAR
3729,m,UKR,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT2,1,5.6,9.066,0.1,14.566,2022,CHEPURNYI NAZAR
3732,m,UKR,2022-03-05,2022 Doha World Cup,final,"Doha, Qatar",VT1,2,5.6,9.266,NA,14.866,2022,CHEPURNYI NAZAR
3733,m,UKR,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",VT1,2,5.6,9.333,NA,14.933,2022,CHEPURNYI NAZAR
3734,m,UKR,2022-03-05,2022 Doha World Cup,final,"Doha, Qatar",VT2,2,5.6,9.3,0.1,14.8,2022,CHEPURNYI NAZAR
3735,m,UKR,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",VT2,2,5.6,9.3,NA,14.9,2022,CHEPURNYI NAZAR
3789,m,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,4,6,9.05,NA,15.05,2023,CHOU J.R.
3888,m,CAN,2022-09-25,2022 Paris World Challenge Cup,final,"Paris, France",PH,4,5.7,8.6,NA,14.3,2022,CLAY ZACHARY
3921,m,TUR,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",SR,2,6.1,8.666,NA,14.766,2022,COLAK IBRAHIM
3922,m,TUR,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",SR,2,6.1,8.566,NA,14.666,2022,COLAK IBRAHIM
3924,m,TUR,2022-03-20,2022 Cairo World Cup,qual,"Cairo, Egypt",SR,1,6.1,8.666,NA,14.766,2022,COLAK IBRAHIM
3925,m,TUR,2022-03-20,2022 Cairo World Cup,final,"Cairo, Egypt",SR,2,6.1,8.6,NA,14.7,2022,COLAK IBRAHIM
3926,m,TUR,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",SR,1,6.1,8.633,NA,14.733,2022,COLAK IBRAHIM
3927,m,TUR,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",SR,3,6.1,8.366,NA,14.466,2022,COLAK IBRAHIM
3928,m,TUR,2022-10-09,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",SR,3,6.1,8.3,NA,14.4,2022,COLAK IBRAHIM
3929,m,TUR,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",SR,2,5.9,8.95,NA,14.85,2022,COLAK IBRAHIM
3930,m,TUR,2022-06-12,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",SR,4,6.1,8.533,NA,14.633,2022,COLAK IBRAHIM
3931,m,TUR,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",SR,1,6.1,8.9,NA,15,2022,COLAK IBRAHIM
3948,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",FX,1,6.2,8.5,NA,14.7,2022,CORMIER MATT
3949,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",HB,4,5.3,8.5,NA,13.8,2022,CORMIER MATT
3953,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",VT,4,5.6,8.35,0.1,13.85,2022,CORMIER MATT
4136,m,GER,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",PB,2,6.6,8.566,NA,15.166,2022,DAUSER LUKAS
4137,m,GER,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",PB,2,6.6,8.9,NA,15.5,2022,DAUSER LUKAS
4138,m,GER,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,3,6.6,8.8,NA,15.4,2022,DAUSER LUKAS
4150,m,GER,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",PB,4,6.4,8.366,NA,14.766,2022,DAUSER LUKAS
4151,m,GER,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",PB,1,6.6,8.933,NA,15.533,2022,DAUSER LUKAS
4162,m,GER,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",PB,1,6.6,8.8,NA,15.4,2023,DAUSER LUKAS
4163,m,GER,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",PB,1,6.6,8.8,NA,15.4,2023,DAUSER LUKAS
4164,m,GER,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,1,6.6,8.7,NA,15.3,2023,DAUSER LUKAS
4331,m,NED,2022-08-21,2022 Senior European Championships,final,"Munich, Germany",PH,2,6.3,8.4,NA,14.7,2022,DE LORAN
4332,m,NED,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",PH,2,6.3,8.266,NA,14.566,2022,DE LORAN
4334,m,NED,2023-04-30,2023 Cairo World Cup,final,"Cairo, Egypt",PB,5,5.6,8.333,NA,13.933,2023,DE LORAN
4337,m,NED,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",PH,5,6.5,7.833,NA,14.333,2023,DE LORAN
4339,m,NED,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",PH,4,6.5,7.766,NA,14.266,2023,DE LORAN
4340,m,NED,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PH,2,6.5,8.166,NA,14.666,2023,DE LORAN
4348,m,ITA,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",PH,1,6.5,8.2,NA,14.7,2023,DE EDOARDO
4349,m,ITA,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,4,6.1,8.1,NA,14.2,2023,DE EDOARDO
4365,m,NED,2023-02-26,2023 Cottbus World Cup,final,"Cottbus, Germany",HB,4,5.6,8.2,NA,13.8,2023,DE MARTIJN
4500,m,ESP,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",PB,3,6.4,8.333,NA,14.733,2023,DIALLO THIERNO
4501,m,ESP,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PB,5,6.4,8.3,NA,14.7,2023,DIALLO THIERNO
4603,m,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",FX,3,6.2,8.166,0.1,14.266,2022,DOI RYOSUKE
4604,m,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,2,6.2,8.566,NA,14.766,2022,DOI RYOSUKE
4613,m,JPN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",FX,1,6.2,8.4,0.1,14.5,2023,DOI RYOSUKE
4614,m,JPN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,1,6.2,8.7,NA,14.9,2023,DOI RYOSUKE
4615,m,JPN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,2,6.4,8.15,NA,14.55,2023,DOI RYOSUKE
4627,m,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",FX,5,6,8.4,NA,14.4,2023,DOLCI FELIX
4628,m,CAN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,5,6,8.6,0.1,14.5,2023,DOLCI FELIX
4647,m,CAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",FX,1,6,8.2,NA,14.2,2022,DOLCI FELIX
4648,m,CAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",FX,2,5.9,8.266,NA,14.166,2022,DOLCI FELIX
4649,m,CAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,5,6,7.75,0.3,13.45,2022,DOLCI FELIX
4650,m,CAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",HB,1,5.6,8.05,NA,13.65,2022,DOLCI FELIX
4651,m,CAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",PB,5,5.9,8.1,NA,14,2022,DOLCI FELIX
4652,m,CAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",PB,4,5.9,8.3,NA,14.2,2022,DOLCI FELIX
4653,m,CAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PB,5,5.9,8.5,NA,14.4,2022,DOLCI FELIX
4656,m,CAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",SR,2,5.4,8.6,NA,14,2022,DOLCI FELIX
4657,m,CAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",SR,5,5.4,8.566,NA,13.966,2022,DOLCI FELIX
4658,m,CAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",SR,3,5.4,9,NA,14.4,2022,DOLCI FELIX
4659,m,CAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",VT,2,5.2,9.3,NA,14.5,2022,DOLCI FELIX
4661,m,CAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",VT2,4,5.2,8.033,NA,13.233,2022,DOLCI FELIX
4662,m,CAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",VT2,3,5.2,9.25,NA,14.45,2022,DOLCI FELIX
4664,m,CAN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",HB,3,5.7,8,NA,13.7,2023,DOLCI FELIX
4665,m,CAN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,4,6,8.35,NA,14.35,2023,DOLCI FELIX
4668,m,CAN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",SR,3,5.4,8.5,NA,13.9,2023,DOLCI FELIX
4800,m,GER,2022-08-21,2022 Senior European Championships,final,"Munich, Germany",PH,3,6.1,8.533,NA,14.633,2022,DUNKEL NILS
4802,m,GER,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",PH,1,6.1,8.366,NA,14.466,2022,DUNKEL NILS
4817,m,GER,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",PB,5,5.7,8.766,NA,14.466,2023,DUNKEL NILS
4848,m,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PH,5,6.3,7.8,NA,14.1,2023,DANG BRANDON
4984,m,TUR,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",PB,4,5.9,8.3,NA,14.2,2022,DEMIR SERCAN
4987,m,TUR,2022-03-29,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",PB,2,5.9,8.2,NA,14.1,2022,DEMIR SERCAN
5037,m,USA,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",SR,5,6.2,8.133,NA,14.333,2022,DIAB ALEX
5045,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,4,5.7,7.85,NA,13.55,2022,DIAB ALEX
5046,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",SR,2,6.2,7.35,NA,13.55,2022,DIAB ALEX
5051,m,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",SR,1,6.2,8.05,NA,14.25,2023,DIAB ALEX
5055,m,ESP,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",PB,5,5.9,8.3,NA,14.2,2022,DIALLO THIERNO
5062,m,ESP,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",PB,1,5.9,8.65,NA,14.55,2022,DIALLO THIERNO
5063,m,ESP,2022-10-02,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",PB,3,5.9,8.433,NA,14.333,2022,DIALLO THIERNO
5066,m,ESP,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",HB,5,5.2,7.25,NA,12.45,2023,DIALLO THIERNO
5067,m,ESP,2023-06-04,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",HB,5,5.2,7.95,NA,13.15,2023,DIALLO THIERNO
5069,m,ESP,2023-06-04,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",PB,3,6.4,7.75,NA,14.15,2023,DIALLO THIERNO
5070,m,ESP,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",PH,3,5.9,7.9,NA,13.8,2023,DIALLO THIERNO
5071,m,ESP,2023-06-04,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",PH,5,5.9,7,NA,12.9,2023,DIALLO THIERNO
5272,m,GER,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",PH,5,5.6,8.366,NA,13.966,2022,DUNKEL NILS
5307,m,GBR,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",FX,5,5.5,7.85,NA,13.35,2022,EDWARDS JACOB
5383,m,CAN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",FX,5,5.7,7.666,NA,13.366,2023,EMARD WILLIAM
5384,m,CAN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,3,5.7,8.75,NA,14.45,2023,EMARD WILLIAM
5676,m,CAN,2022-09-25,2022 Paris World Challenge Cup,final,"Paris, France",FX,5,5.9,7.7,0.1,13.5,2022,EMARD WILLIAM
5749,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",PH,3,5.3,7.85,0,13.15,2022,FELLOWS KORBEN
5893,m,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",HB,1,5.7,8.7,0,14.4,2022,FRASER JOE
5894,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",HB,1,5.7,8.65,0,14.35,2022,FRASER JOE
5895,m,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",PB,2,5.9,8.57,0,14.466,2022,FRASER JOE
5896,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",PB,1,6.4,8.95,0,15.35,2022,FRASER JOE
5897,m,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",PH,1,6.2,7.8,0,14,2022,FRASER JOE
5898,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",PH,1,6.1,8,0,14.1,2022,FRASER JOE
5899,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",SR,3,5.1,8.8,0,13.9,2022,FRASER JOE
5903,m,GBR,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",HB,4,6,7.9,NA,13.9,2022,FRASER JOE
5904,m,GBR,2022-08-21,2022 Senior European Championships,final,"Munich, Germany",PB,1,6.5,8.833,NA,15.333,2022,FRASER JOE
5905,m,GBR,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",PB,1,6.5,8.566,NA,15.066,2022,FRASER JOE
5906,m,GBR,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",PB,3,6.5,8.666,NA,15.166,2022,FRASER JOE
5908,m,GBR,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",PH,1,6.1,8.5,NA,14.6,2022,FRASER JOE
5909,m,GBR,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",PH,2,6.1,8.333,NA,14.433,2022,FRASER JOE
5911,m,GBR,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",SR,3,5.6,8.5,NA,14.1,2022,FRASER JOE
5915,m,GBR,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",PB,1,6.5,8.5,NA,15,2022,FRASER JOE
5916,m,GBR,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PB,2,6.5,8.1,NA,14.6,2022,FRASER JOE
5917,m,GBR,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",PH,1,6.1,8.733,NA,14.833,2022,FRASER JOE
5918,m,GBR,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PH,1,6.1,8.55,NA,14.65,2022,FRASER JOE
5919,m,GBR,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",SR,4,5.6,8.5,NA,14.1,2022,FRASER JOE
5920,m,GBR,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",SR,2,5.6,8.85,NA,14.45,2022,FRASER JOE
5921,m,GBR,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",hb,1,5.8,8.7,NA,14.5,2022,FRASER JOE
5938,m,SUI,2022-08-21,2022 Senior European Championships,final,"Munich, Germany",VT2,4,5,9.3,NA,14.3,2022,FREY ANDRIN
6167,m,GBR,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",HB,1,5.7,8.3,NA,14,2022,FRASER JOE
6168,m,GBR,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",HB,4,5.7,8.4,NA,14.1,2022,FRASER JOE
6170,m,GBR,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",PB,3,6.4,8.3,NA,14.7,2022,FRASER JOE
6177,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",HB,5,5.5,7.85,NA,13.35,2022,FREEMAN JACK
6453,m,BEL,2023-04-30,2023 Cairo World Cup,final,"Cairo, Egypt",HB,2,5.5,8.266,NA,13.766,2023,GENTGES MAXIME
6454,m,BEL,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",HB,3,5.5,8.5,NA,14,2023,GENTGES MAXIME
6462,m,BEL,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",PH,2,6.2,8.366,NA,14.566,2023,GENTGES MAXIME
6755,m,NED,2023-05-28,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",HB,4,5,8.4,0,13.4,2023,GRUENBERG JERMAIN
6756,m,NED,2023-05-28,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",PB,3,5.9,8.166,0,14.06,2023,GRUENBERG JERMAIN
6757,m,NED,2023-05-28,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",PB,2,5.9,8.55,0,14.45,2023,GRUENBERG JERMAIN
6807,m,BRA,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",VT1,2,5.2,9.333,NA,14.533,2023,GUIMARAES YURI
6809,m,BRA,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",VT2,2,5.2,9.1,NA,14.3,2023,GUIMARAES YURI
6888,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",HB,3,5,8.45,NA,13.45,2022,GAMBOA RAYDEL
6906,m,ITA,2022-06-19,2022 Koper World Challenge Cup,final,"Koper, Slovenia",FX,5,5.4,8.35,NA,13.75,2022,GARZA LUCA
6907,m,ITA,2022-06-19,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",FX,5,5.4,8.35,NA,13.75,2022,GARZA LUCA
6943,m,BEL,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",HB,5,5,8.3,NA,13.3,2022,GENTGES MAXIME
7045,m,ITA,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",FX,4,5.8,7.866,0.1,13.566,2022,GRASSO THOMAS
7046,m,ITA,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",FX,3,5.8,8,0.1,13.7,2022,GRASSO THOMAS
7047,m,ITA,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT1,5,5.6,9.1,NA,14.7,2022,GRASSO THOMAS
7048,m,ITA,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",VT1,5,5.6,9.166,NA,14.766,2022,GRASSO THOMAS
7049,m,ITA,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT2,5,5.2,8.966,NA,14.166,2022,GRASSO THOMAS
7050,m,ITA,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",VT2,5,5.2,8.9,0.1,14,2022,GRASSO THOMAS
7053,m,ITA,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",VT1,5,5.6,9.1,NA,14.7,2022,GRASSO THOMAS
7054,m,ITA,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",VT2,5,4.8,9.2,NA,14,2022,GRASSO THOMAS
7080,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,1,5.5,8.75,NA,14.25,2022,GUIMARAES VITALIY
7081,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",HB,4,4.5,8.9,NA,13.4,2022,GUIMARAES VITALIY
7083,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",PH,2,5.2,9.15,NA,14.35,2022,GUIMARAES VITALIY
7084,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",SR,5,4.6,9,NA,13.6,2022,GUIMARAES VITALIY
7086,m,BRA,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",FX,3,5.9,8.35,NA,14.25,2022,GUIMARAES YURI
7090,m,BRA,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",VT1,2,5.2,9.2,NA,14.4,2022,GUIMARAES YURI
7092,m,BRA,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",VT2,2,5.2,9.2,NA,14.4,2022,GUIMARAES YURI
7094,m,BRA,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",FX,3,5.9,8.3,NA,14.2,2023,GUIMARAES YURI
7097,m,BRA,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",VT1,4,5.2,9.366,0.1,14.466,2023,GUIMARAES YURI
7098,m,BRA,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",VT1,3,5.2,9,NA,14.2,2023,GUIMARAES YURI
7099,m,BRA,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",VT2,3,5.2,9.05,0.1,14.15,2023,GUIMARAES YURI
7100,m,BRA,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",VT2,4,5.2,8.9,0.1,14,2023,GUIMARAES YURI
7162,m,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",HB,4,4.8,8.8,NA,13.6,2023,GUNTHER IAN
7171,m,TUR,2022-03-29,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",SR,3,5.9,8.7,NA,14.6,2022,GUNDOGDU YUNUS
7172,m,TUR,2022-03-29,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",SR,4,5.9,8.2,NA,14.1,2022,GUNDOGDU YUNUS
7211,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",HB,2,5.7,8.1,0,13.8,2022,HALL JAMES
7212,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",PB,5,6.2,7.65,0,13.85,2022,HALL JAMES
7213,m,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",PH,4,5.7,6.67,0,12.366,2022,HALL JAMES
7215,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",SR,4,5.4,8.35,0,13.75,2022,HALL JAMES
7216,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,3,5.2,9.45,0,14.65,2022,HALL JAMES
7217,m,GBR,2022-08-21,2022 Senior European Championships,final,"Munich, Germany",HB,4,5.5,8.433,NA,13.933,2022,HALL JAMES
7219,m,GBR,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",HB,1,5.5,8.566,NA,14.066,2022,HALL JAMES
7232,m,GBR,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",PB,5,6.1,8.566,NA,14.666,2023,HALL JAMES
7243,m,GBR,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",FX,3,5.9,7.55,NA,13.45,2022,HALL JAMES
7245,m,GBR,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",HB,2,5.3,8.3,NA,13.6,2022,HALL JAMES
7246,m,GBR,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",HB,5,5.6,8.3,NA,13.9,2022,HALL JAMES
7247,m,GBR,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",PB,1,5.6,8.9,NA,14.5,2022,HALL JAMES
7249,m,GBR,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",PH,1,6.2,8.05,NA,14.25,2022,HALL JAMES
7250,m,GBR,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",PH,5,6,7.433,NA,13.433,2022,HALL JAMES
7251,m,GBR,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PH,4,6.2,7.6,NA,13.8,2022,HALL JAMES
7252,m,GBR,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",SR,5,5,8.3,NA,13.3,2022,HALL JAMES
7256,m,GBR,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",hb,4,5.5,8.5,NA,14,2022,HALL JAMES
7317,m,JPN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",PB,4,6.3,7.6,NA,13.9,2023,HASEGAWA TSUYOSHI
